tsla	1777399375593	376.09	376.09	375.9	375.98	0.0
tsla	1777469293831	376.0	376.0	376.0	376.0	0.0
tsla	1777495850995	372.0	372.0	372.0	372.0	0.0
tsla	1777501014617	373.2	373.2	373.2	373.2	0.0
tsla	1777503863634	372.99	372.99	372.99	372.99	0.0
tsla	1777548398616	372.98	372.98	372.98	372.98	0.0
tsla	1777548633329	373.2	373.2	373.2	373.2	0.0
tsla	1777550021168	372.78	372.84	372.78	372.78	0.0
tsla	1777551217540	373.13	373.13	373.13	373.13	0.0
tsla	1777551317909	373.05	373.4	373.05	373.4	0.0
tsla	1777551471089	373.27	373.27	373.27	373.27	0.0
tsla	1777551482324	373.27	373.27	373.27	373.27	0.0
tsla	1777558318598	369.52	369.54	368.52	368.575	0.0
tsla	1777558370210	368.935	368.96	368.525	368.935	0.0
tsla	1777558439721	368.96	369.97	368.89	369.78	0.0
tsla	1777558493374	370.02	370.32	369.03	370.24	0.0
tsla	1777558554239	369.94	370.38	369.91	370.28	0.0
tsla	1777560359945	372.82	372.88	372.26	372.88	0.0
tsla	1777560476316	373.18	373.53	372.91	373.53	0.0
tsla	1777560533610	372.88	373.96	372.88	373.71	0.0
tsla	1777560599974	373.4	374.32	372.95	374.32	0.0
tsla	1777561319769	376.07	376.6	374.93	376.5	0.0
tsla	1777561377550	376.63	377.88	375.93	376.68	0.0
tsla	1777561432454	376.74	377.8	376.68	377.33	0.0
tsla	1777561499018	377.6	377.82	377.02	377.37	0.0
tsla	1777563102997	378.17	378.95	377.63	378.95	0.0
tsla	1777563170779	379.47	379.47	378.05	378.05	0.0
tsla	1777563236287	377.68	379.58	377.68	379.27	0.0
tsla	1777563289560	379.05	379.4	378.72	379.02	0.0
tsla	1777563955210	377.06	377.06	377.04	377.04	0.0
tsla	1777564018649	377.02	377.42	377.01	377.25	0.0
tsla	1777564027346	376.99	376.99	376.99	376.99	0.0
tsla	1777567498624	377.92	377.94	377.45	377.45	0.0
tsla	1777567559290	377.45	377.58	377.18	377.22	0.0
tsla	1777567619837	377.27	377.285	376.9	377.285	0.0
tsla	1777567665681	377.27	377.31	377.08	377.31	0.0
tsla	1777572957839	380.4	380.42	380.1	380.26	0.0
tsla	1777573016338	380.08	380.39	380.0	380.39	0.0
tsla	1777573079442	380.11	380.8	380.11	380.76	0.0
tsla	1777573139819	380.75	380.89	380.22	380.76	0.0
tsla	1777573192730	380.87	380.96	380.74	380.9	0.0
tsla	1777573257754	380.95	381.01	380.65	380.65	0.0
tsla	1777577699592	383.0	383.16	382.42	382.43	0.0
tsla	1777577753765	382.68	382.68	382.08	382.43	0.0
tsla	1777882242769	392.2	392.2	392.2	392.2	0.0
tsla	1777990489472	397.77	397.77	396.49	397.04	0.0
tsla	1777990537618	397.06	397.185	396.58	396.75	0.0
tsla	1777991210283	395.9	395.9	395.45	395.45	0
tsla	1777991269215	395.98	396.08	395.22	395.45	0
tsla	1777991332203	395.32	395.55	394.37	394.37	0
tsla	1777991385473	395.25	395.25	394.42	395.07	0
nvda	1776859256603	200.57	200.69	200.5	200.57	0.0
nvda	1776866759705	199.685	199.71	199.49	199.71	0.0
nvda	1776885358519	201.8	201.8	201.8	201.8	0.0
nvda	1776972894709	199.34	199.34	199.32	199.32	0.0
nvda	1777315497415	215.44	215.45	215.4	215.45	0.0
nvda	1777315556938	215.48	215.5	214.92	215.07	0.0
nvda	1777315619081	215.1	215.23	215.08	215.23	0.0
nvda	1777318135341	215.53	215.75	215.53	215.72	0.0
nvda	1777374472994	213.3	213.32	213.3	213.32	0.0
nvda	1777384662275	210.72	211.41	210.7	210.96	0.0
nvda	1777388338056	209.39	209.66	209.3	209.32	0.0
nvda	1777389119074	209.24	209.31	209.08	209.28	0.0
nvda	1777389599954	209.7	209.93	209.69	209.93	0.0
nvda	1777390247304	209.01	209.02	208.87	208.96	0.0
nvda	1777390673153	209.16	209.2	209.16	209.19	0.0
nvda	1777392057964	209.75	209.83	209.65	209.8	0.0
nvda	1777393556490	210.4	210.4	210.16	210.16	0.0
nvda	1777395239449	210.67	210.8	210.62	210.73	0.0
nvda	1777397818402	211.11	211.11	211.08	211.11	0.0
nvda	1777399374577	211.865	211.91	211.72	211.85	0.0
nvda	1777469312817	212.7	212.7	212.68	212.69	0.0
nvda	1777495740423	209.55	209.55	209.55	209.55	0.0
nvda	1777495850995	209.1	209.1	209.05	209.05	0.0
nvda	1777496877991	208.485	208.5	208.485	208.5	0.0
nvda	1777497295509	208.31	208.4	208.2	208.4	0.0
nvda	1777497895722	208.76	208.76	208.76	208.76	0.0
nvda	1777497959793	208.68	208.68	208.68	208.68	0.0
nvda	1777500262375	208.53	208.54	208.4	208.4	0.0
nvda	1777500989262	210.68	210.71	210.65	210.65	0.0
nvda	1777506995582	211.31	211.31	211.29	211.29	0.0
nvda	1777545167619	210.75	210.75	210.75	210.75	0.0
